date,open,high,low,close,volume
2016-06-06,87.44643051143605,88.22984980102747,87.41600572894569,88.0549087524414,6349400.0
2016-06-07,88.23746568020894,88.40479909805167,87.81152448853628,88.02449798583984,6417400.0
2016-06-08,87.86478524610766,88.19184450483297,87.78112432218789,88.0777587890625,5863800.0
2016-06-09,88.06252758329512,89.13497954128613,87.9332265934895,88.99046325683594,7375500.0
2016-06-10,88.79268868507832,89.16538789704222,88.50366197237184,88.99805450439453,6067400.0
2016-06-13,89.08932857153934,89.47723729647954,88.83072662353516,88.83072662353516,7940900.0
2016-06-14,88.57211063672628,89.1273527130678,88.45802496611735,89.08171844482422,6378400.0
2016-06-15,89.47723969921428,89.55329875637945,88.48845454726468,88.54170227050781,6371400.0
2016-06-16,87.99407448453681,88.90679484598999,87.63659050537171,88.71664428710938,6664300.0
2016-06-17,88.70143668870323,88.73946331953017,87.4768665991432,87.8343505859375,10702200.0
2016-06-20,88.68620586441358,89.0969317047922,88.55690489696113,88.64057159423828,5588200.0
2016-06-21,88.98285383663422,89.10455297962748,88.36676788330078,88.36676788330078,5493500.0
2016-06-22,88.64058437320803,89.15018647341171,88.46564330742606,88.5797348022461,5833800.0
2016-06-23,89.1425713587406,89.27947998046875,88.74706078648927,89.27947998046875,6775900.0
2016-06-24,87.52250512703257,89.08174214001379,87.46926319894193,87.94844055175781,13939500.0
2016-06-27,87.46926509458157,88.71665241082603,87.46926509458157,88.64820098876953,10877400.0
2016-06-28,89.11977532990569,90.0325016252466,88.64820559010148,89.92601776123047,10089600.0
2016-06-29,90.38993513473496,90.82348382751651,89.82709130296817,90.76263427734375,8341500.0
2016-06-30,90.6485836341027,92.3447293404939,90.63337414117801,92.26106262207031,11559900.0
2016-07-01,92.26104850369933,92.44359140553732,91.87313975972616,92.2534408569336,7051400.0
2016-07-05,92.30669525905574,93.7290236439785,92.29147996346704,92.99884033203125,9334100.0
2016-07-06,92.74020852939496,93.2954505812258,92.44357419303962,93.28023529052734,9332400.0
2016-07-07,93.24222499401917,93.40955841381322,92.80108010893927,93.18138122558594,6058700.0
