date,open,high,low,close,volume
2016-06-06,103.50684860175663,103.5463997302467,101.64748678894955,102.2171630859375,8051700.0
2016-06-07,102.3675104113547,103.49103546822325,102.320039392092,102.79476165771484,4434000.0
2016-06-08,102.8659624485753,103.08750190810728,102.26464278313068,102.53365325927734,3742400.0
2016-06-09,102.28046371201317,102.73145041300717,102.0984753963718,102.30419921875,3450500.0
2016-06-10,101.63166141993963,102.2488087436364,101.44177736526021,101.93232727050781,3926000.0
2016-06-13,102.01936326846504,102.42287896470106,101.10946392608491,101.14111328125,4830900.0
2016-06-14,100.7296742558313,100.83253616572445,98.67251453242984,99.09185791015625,7303500.0
2016-06-15,99.48748753046429,101.07783321093018,99.28968355157794,100.112548828125,5140000.0
2016-06-16,99.73276570388907,100.91167569396345,99.42419198861121,100.76925659179688,4431800.0
2016-06-17,100.8958518331319,101.10156966330747,100.27079656615344,100.5951919555664,7541900.0
2016-06-20,101.37848206640817,101.948158395599,100.81671354876356,100.97496032714844,3880300.0
2016-06-21,101.24396894749245,101.52089325898915,100.71385583169916,101.06990051269531,3600900.0
2016-06-22,101.03035716011966,102.0431125157805,100.80090383164993,100.95914459228516,3723700.0
2016-06-23,102.05099139061062,102.14594547846343,100.84043240917367,101.50505065917969,4784500.0
2016-06-24,99.77232215033892,101.11739278023136,99.29759382540554,100.00968933105469,8979800.0
2016-06-27,99.170966919894,99.4953682347183,97.81008106916951,98.64085388183594,5656900.0
2016-06-28,99.60615416101429,100.90374755859375,99.37670086020485,100.90374755859375,5385000.0
2016-06-29,101.19648873883716,101.64748144415584,100.40527304273444,100.77714538574219,5782100.0
2016-06-30,100.69803450014926,101.164854971745,99.77231344185468,101.03034973144531,6642000.0
2016-07-01,101.50506984112933,103.04003042739812,101.3705646036618,102.55738830566406,5645200.0
2016-07-05,102.54154626998972,103.23780778618776,101.67120428350228,102.34374237060547,4096600.0
2016-07-06,102.22509837899206,104.13193171701106,102.09059311618121,104.10028839111328,4933200.0
2016-07-07,103.84705490022804,104.5828796656274,103.30111416564515,103.77584838867188,3973600.0
2016-07-08,104.70156914285549,106.3077359577084,104.63827044165528,106.29190826416016,4806200.0
2016-07-11,106.67963276185085,107.51041180538081,106.37896688040303,106.93281555175781,4577000.0
2016-07-12,107.00403937042856,107.59745127717295,106.26029451562952,106.68754577636719,3615800.0
2016-07-13,106.68752166666468,106.9723598004529,105.31081408084948,105.67476654052734,4235500.0
2016-07-14,106.33939506961374,106.64796873818604,105.88840835692864,106.45016479492188,3122300.0
2016-07-15,106.90906324021861,107.28093559103947,106.53719088939776,106.64005279541016,5323000.0
2016-07-18,107.17808227711987,107.9851135853347,106.6637848367548,107.87434387207031,3730900.0
2016-07-19,107.66074009949894,108.4361282059301,107.25721231328865,108.3807373046875,3831500.0
2016-07-20,108.71305789762617,108.75262110652196,108.21460009912757,108.72097778320312,3092000.0
2016-07-21,108.20666482632713,108.50733068358413,107.18600179073592,107.66073608398438,4938100.0
2016-07-22,107.92975044683016,108.111726700849,107.57370575053415,108.01678466796875,2627200.0
2016-07-25,108.04052450999637,108.27789167471353,107.72403093270835,108.00096130371094,3352600.0
2016-07-26,108.00093418937278,108.80005763453335,107.65279737825571,108.19873809814453,2575600.0
2016-07-27,108.40448806865547,108.94252116832135,107.5737210170632,107.85063934326172,3030800.0
2016-07-28,107.75571035820067,109.28275146281045,107.68450381480397,109.15616607666016,3230000.0
2016-07-29,108.76052296519131,109.75745046994547,108.74469526965717,109.37767028808594,3662600.0
2016-08-01,109.23524383795731,109.93151755701065,109.06909529236133,109.79701232910156,3157800.0
2016-08-02,109.90780501364479,109.97901154806318,108.25416665839096,108.57064819335938,3898100.0
2016-08-03,108.4994063936938,108.57061290496814,107.36796173158835,108.44401550292969,3642600.0
2016-08-04,107.4391964984568,108.55481376045708,107.17810588845292,107.6449203491211,3802900.0
2016-08-05,108.39655441818331,108.98205840146443,108.0800729571088,108.32534790039062,3022100.0
2016-08-08,108.3253558974485,108.71304390493655,107.73194405938008,107.7715072631836,3182800.0
2016-08-09,107.81897259941054,108.46776323023438,107.08313568100711,107.69237518310547,3180400.0
2016-08-10,107.84269742720284,108.30951177148523,106.86158565747982,107.28884887695312,3438000.0
2016-08-11,107.85060048042145,108.79214901081198,106.94861514608786,108.42818450927734,4183300.0
2016-08-12,107.6053822842083,108.70517210551667,107.31263621047117,108.05638122558594,4090000.0
2016-08-15,108.4835787001908,109.16402464490653,108.34115360464935,108.44401550292969,6327400.0
2016-08-16,108.91083254602216,109.70204821892604,107.33632108365899,107.78730773925781,7286100.0
2016-08-17,107.20974408493548,107.97722439957502,106.61633221730669,107.72402954101562,5222200.0
2016-08-18,107.62908346438897,107.72402549628626,106.37105324977026,106.65589141845703,4430800.0
2016-08-19,106.35522936998281,107.41545567419816,106.27611503156103,107.1781005859375,3959000.0
2016-08-22,107.28889191167661,107.48669590703517,106.82998519368505,107.08316802978516,2752500.0
2016-08-23,107.54996721196042,108.04052926007591,107.54996721196042,107.77942657470703,2961100.0
2016-08-24,107.42340198484666,107.80318229248341,106.66382929657486,106.86163330078125,4113000.0
2016-08-25,106.60046368410175,107.73190815624005,106.31562561383534,107.15431213378906,3168900.0
2016-08-26,107.15437989844924,107.7477919140301,105.95964805335917,106.30778503417969,4193400.0
2016-08-29,106.70335484729543,107.0514917034912,106.4818154066243,107.00402069091797,3227700.0
2016-08-30,107.20286054255226,107.40167889959152,106.27239208779764,106.64617156982422,3440600.0
2016-08-31,106.4791236507506,107.10738411218055,106.24849977209809,106.66203308105469,4650600.0
2016-09-01,106.9483529374199,107.40961292033708,106.2962351235769,106.7495346069336,3851800.0
2016-09-02,107.17899790675533,108.06175185289939,107.0040367905892,107.48119354248047,3402600.0
