date,open,high,low,close,volume
2016-06-06,62.72984881615371,63.0572014088124,62.60043183509197,63.01152038574219,5292300.0
2016-06-07,63.003923885788915,63.1028888066238,62.61566705950511,62.6689567565918,6327500.0
2016-06-08,62.70701868710205,62.99630476305907,62.44056441319267,62.9201774597168,4712600.0
2016-06-09,62.866926568095145,63.384600681728934,62.752732638530645,63.31608200073242,6144900.0
2016-06-10,63.011526009715865,63.445458014701096,62.88972348965128,63.3388786315918,6840800.0
2016-06-13,63.15616488038133,63.491131937323175,62.82881229513548,62.8592643737793,6167400.0
2016-06-14,62.84405494237237,63.468308170345615,62.63089034538275,63.45307922363281,6868600.0
2016-06-15,63.491152654828355,63.56727997220858,63.049606082624194,63.1485710144043,7082200.0
2016-06-16,62.93540157727489,63.651011017747145,62.92779291252083,63.498756408691406,6630100.0
2016-06-17,63.422649356081315,63.52162011996108,62.69181647766422,63.28561782836914,11741700.0
2016-06-20,63.58248871182092,63.7195201753263,63.20946087544434,63.21707534790039,6164300.0
2016-06-21,63.25513974117656,63.780428016258625,63.25513974117656,63.498756408691406,6594700.0
2016-06-22,63.567273809266226,63.765209461778284,63.40740471582469,63.62056350708008,4940100.0
2016-06-23,63.80328061753298,64.10779571533203,63.620573882110506,64.10779571533203,7361300.0
2016-06-24,62.889743372333605,63.81089736508286,62.417744663525944,62.623294830322266,12401100.0
2016-06-27,62.29592675080863,62.34160197299792,61.66405907253128,61.83915710449219,9601800.0
2016-06-28,61.99903528110875,62.79838082733391,61.62600155139499,62.775543212890625,9257100.0
2016-06-29,63.15617443703528,63.87939834594726,63.11811368907633,63.879398345947266,7927500.0
2016-06-30,63.87939751568684,64.55694038684445,63.81087887722569,64.45796966552734,10969300.0
2016-07-01,64.34378948212995,64.70159427155723,64.33618081590456,64.5417251586914,9531100.0
2016-07-05,64.31333395061122,65.43241757971158,64.29049053079416,65.0441665649414,11403100.0
2016-07-06,64.99086491687333,65.08982981864956,64.51125192731564,64.73202514648438,8356500.0
2016-07-07,64.88431094194468,64.8919196086549,64.35140805695997,64.57979583740234,7905700.0
2016-07-08,64.69396233780986,65.39434271603382,64.53408747430173,65.29537200927734,6827300.0
2016-07-11,65.17357960981032,65.43241360392992,64.64068267595175,65.28015899658203,6156800.0
2016-07-12,65.082223360517,65.42480493926121,64.85384144949518,65.28015899658203,6649800.0
2016-07-13,65.32583746895637,65.58467728410149,65.02132823910269,65.3867416381836,7572100.0
2016-07-14,65.80545305415987,66.1480288548968,65.35629204913481,65.37152099609375,11342600.0
2016-07-15,65.66080270258499,65.83590073204063,65.3106124518148,65.47809600830078,8491300.0
2016-07-18,65.4857033827114,65.50854680117025,65.24209252575254,65.41719055175781,4781300.0
2016-07-19,65.21926453821774,65.60752139532981,65.13552274926923,65.59990692138672,6078200.0
2016-07-20,65.50784040416738,65.77638274086404,65.31602779433052,65.46180725097656,6289000.0
2016-07-21,65.23161195581996,65.50015421914833,65.12419739195049,65.41575622558594,5407000.0
2016-07-22,65.59990363572864,65.96818637209904,65.5615387775204,65.7686996459961,6165600.0
2016-07-25,65.6229096604305,65.83007049560547,65.33135668734317,65.83007049560547,5605300.0
2016-07-26,65.73801449960247,66.04491583030313,65.34671515661775,65.4234390258789,5379300.0
2016-07-27,65.40043354178935,65.44647255407865,64.69456445902803,64.8019790649414,7744700.0
2016-07-28,64.77126086458584,65.20092495962787,64.7559184361025,65.07048797607422,5911600.0
2016-07-29,65.13188005229989,65.82240652010405,65.0628303323472,65.66895294189453,7520900.0
2016-08-01,65.55385449386313,66.42851919396489,65.53850621286256,66.29808807373047,10420600.0
2016-08-02,66.76612363986455,66.86586993283728,66.16766929665091,66.56664276123047,13083200.0
2016-08-03,66.37482612479148,66.53594798785986,65.5692109557943,65.96051025390625,8192100.0
2016-08-04,66.07559601819918,66.39016558813346,65.83007616349863,66.02188873291016,5564100.0
2016-08-05,66.04490520762081,66.32111577546,65.62291521407342,65.81472778320312,6729700.0
2016-08-08,65.68430397513609,65.90680728260905,65.31602122567773,65.79939270019531,5388200.0
2016-08-09,65.87609729692532,66.24437408500701,65.73799203798119,65.97583770751953,4158800.0
2016-08-10,66.18303838210434,66.61269684485006,65.98355158711918,66.22139739990234,5981400.0
2016-08-11,66.52058719704044,66.75076458880838,66.29041565892675,66.54360961914062,7387100.0
2016-08-12,66.68941434075846,67.09605618311015,66.58199973536959,66.78148651123047,8063400.0
2016-08-15,67.1497614207841,67.18812628738186,66.74311959093765,66.7661361694336,6871200.0
2016-08-16,66.73543676639828,67.05768050247441,66.34413745621696,66.42853546142578,8071100.0
2016-08-17,66.32878585343596,66.83517385935741,65.96050898881602,66.72008514404297,6762100.0
2016-08-18,66.70474610871912,67.1037137079725,66.70474610871912,67.08837127685547,7082800.0
2016-08-19,66.90423418777549,67.06536192696468,66.7891513078634,66.98863220214844,6199900.0
2016-08-22,66.85819973071305,66.91190702484235,66.42854137767867,66.63569641113281,5921100.0
2016-08-23,66.85050214938907,67.13438680662968,66.78145244699901,67.05766296386719,5420100.0
2016-08-24,66.99630634536129,67.0960467925038,66.41319438796347,66.98863220214844,5713300.0
2016-08-25,66.98097318233401,67.47201305010283,66.78148640678513,67.44132232666016,10595500.0
2016-08-26,67.41829647597294,67.90166213299328,66.88121767007195,67.19579315185547,16408200.0
